,route_id_modified,trip_id_modified,stop_id_modified
276,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0835_0,38851
277,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0835_0,38852
278,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0835_0,38853
279,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0835_0,38423
280,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0835_0,38854
281,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0835_0,38855
282,100_18,NORMAL_100_Hinjawadi Maan Phase 3 to Ma Na Pa_Down-0955_0,39351
283,100_18,NORMAL_100_Hinjawadi Maan Phase 3 to Ma Na Pa_Down-0955_0,39350
284,100_18,NORMAL_100_Hinjawadi Maan Phase 3 to Ma Na Pa_Down-0955_0,38424
285,100_18,NORMAL_100_Hinjawadi Maan Phase 3 to Ma Na Pa_Down-0955_0,39349
286,100_18,NORMAL_100_Hinjawadi Maan Phase 3 to Ma Na Pa_Down-0955_0,39348
287,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38785
288,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,844
289,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38786
290,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38787
291,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38788
292,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38789
293,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38790
294,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38791
295,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38792
296,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38793
297,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,930
298,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,812
299,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,933
300,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,4030
301,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38912
302,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38913
303,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,1108
304,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,1110
305,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,1114
306,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,1116
307,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,1374
308,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38907
309,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38848
310,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38906
311,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38905
312,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,39123
313,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38849
314,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38850
315,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38851
316,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38852
317,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38853
318,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38423
319,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38854
320,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0850_0,38855
321,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,36156
322,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38709
323,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,2321
324,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38783
325,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38784
326,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38785
327,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,844
328,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38786
329,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38787
330,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38788
331,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38789
332,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38790
333,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38791
334,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38792
335,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38793
336,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,930
337,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,812
338,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,933
339,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,4030
340,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38912
341,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38913
342,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,1108
343,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,1110
344,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,1114
345,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,1116
346,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,1374
347,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38907
348,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38848
349,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38906
350,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38905
351,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,39123
352,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38849
353,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38850
354,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38851
355,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38852
356,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38853
357,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38423
358,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38854
359,100_18,NORMAL_100_Ma Na Pa to Hinjawadi Maan Phase 3_Up-0900_0,38855
360,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,39789
361,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,33450
362,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,32570
363,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,34920
364,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,32318
365,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,31602
366,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,31830
367,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,35127
368,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,31435
369,101,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,33165
370,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,31675
371,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,35290
372,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,33202
373,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,35898
374,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,35372
375,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,32693
376,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,36038
377,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,39751
378,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,35037
379,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,32198
380,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,31657
381,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,39096
382,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,39095
383,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38457
384,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,736
385,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39182
386,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39150
387,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39030
388,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38769
389,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,1811
390,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38771
391,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38772
392,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38773
393,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38774
394,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38775
395,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38776
396,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38777
397,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38778
398,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38965
399,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38715
400,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38714
401,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,38713
402,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39681
403,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,977
404,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39227
405,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,467
406,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39306
407,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39564
408,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39565
409,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,34350
410,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,39789
411,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,33450
412,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,32570
413,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,34920
414,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,32318
415,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,31602
416,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,31830
417,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,35127
418,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,32437
419,101,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,40269
420,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,32198
421,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,31657
422,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39096
423,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39095
424,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,38804
425,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,467
426,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,33257
427,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,38946
428,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,26257
429,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39225
430,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39224
431,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,38715
432,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39445
433,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39276
434,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39277
435,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39372
436,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39278
437,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39279
438,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39280
439,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39281
440,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39282
441,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39283
442,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39373
443,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39507
444,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39621
445,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39657
446,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,772
447,101,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,39285
448,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38774
449,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38775
450,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38776
451,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38777
452,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38778
453,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38965
454,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38897
455,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38898
456,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,32419
457,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38716
458,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,36502
459,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,39617
460,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,39120
461,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38840
462,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38839
463,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38766
464,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38967
465,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38750
466,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38751
467,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38752
468,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38753
469,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,34287
470,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,33835
471,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,39185
472,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,39162
473,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38975
474,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,39455
475,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,39015
476,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38977
477,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,38978
478,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,33089
479,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,32754
480,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,35883
481,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,33006
482,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,36031
483,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,39210
484,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38457
485,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,736
486,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,39182
487,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,33111
488,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,32381
489,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,33656
490,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,39150
491,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,39030
492,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38769
493,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38770
494,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38771
495,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38772
496,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38773
497,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38774
498,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38775
499,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38776
500,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38777
501,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38778
502,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,38965
503,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,1071
504,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39335
505,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,860
506,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39203
507,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,38780
508,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39275
509,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39221
510,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39222
511,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39445
512,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39276
513,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39277
514,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39372
515,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39278
516,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39279
517,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39280
518,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39281
519,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39282
520,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39283
521,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39373
522,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39030
523,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39621
524,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,35598
525,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,33947
526,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39657
527,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,772
528,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0825_0,39285
529,102,NORMAL_102_Kothrud Depot To Lohgaon_Up-0755_0,39210
530,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,38701
531,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,32443
532,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,35330
533,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,34427
534,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,34752
535,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,35032
536,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39457
537,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39456
538,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39015
539,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39455
540,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,38975
541,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39635
542,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39661
543,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,34885
544,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,35792
545,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39255
546,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39105
547,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39257
548,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39258
549,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39571
550,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,38827
551,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,39594
552,102,NORMAL_102_Lohgaon To Kothrud Depot_Down-0920_0,1071
553,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,38775
554,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,38776
555,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,38777
556,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,38778
557,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,38965
558,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,38715
559,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,38714
560,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,38713
561,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,26257
562,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,976
563,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39227
564,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,467
565,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,2056
566,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39564
567,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39565
568,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39568
569,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39566
570,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39301
571,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39567
572,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39300
573,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39299
574,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,2075
575,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,3975
576,103M,NORMAL_103M_MIT College To Katraj_Down-0855_0,39733
577,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,977
578,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39227
579,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,467
580,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,38396
581,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39564
582,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39565
583,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39568
584,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39566
585,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39301
586,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39567
587,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39300
588,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39299
589,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39298
590,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,36564
591,103,NORMAL_103_Kothrud Depot To Katraj_Down-0835_0,39297
592,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,38794
593,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,37062
594,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,38795
595,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,38796
596,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,38797
597,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,39098
598,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,38798
599,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,39097
600,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,39099
601,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,39096
602,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,39095
603,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,38804
604,103,NORMAL_103_Katraj To Kothrud Depot_Up-0940_0,467
605,103,NORMAL_103_Katraj To Hinjawadi - Maan Phase 3_Up-0730_0,38855
606,103,NORMAL_103_Hinjawadi - Maan Phase 3 To Katraj_Down-0925_0,39351
607,103,NORMAL_103_Hinjawadi - Maan Phase 3 To Katraj_Down-0925_0,39350
